in s,CH1 in V,CH2 in V
3.874E-03,1.300E+00,-2.700E+00
3.890E-03,1.300E+00,-2.700E+00
3.906E-03,1.380E+00,-2.660E+00
3.922E-03,1.300E+00,-2.700E+00
3.938E-03,1.300E+00,-2.700E+00
3.954E-03,1.300E+00,-2.700E+00
3.970E-03,1.260E+00,-2.700E+00
3.986E-03,1.300E+00,-2.700E+00
4.002E-03,1.300E+00,-2.700E+00
4.018E-03,1.260E+00,-2.660E+00
4.034E-03,1.340E+00,-2.700E+00
4.050E-03,1.300E+00,-2.660E+00
4.066E-03,1.260E+00,-2.700E+00
4.082E-03,1.300E+00,-2.660E+00
4.098E-03,1.300E+00,-2.700E+00
4.114E-03,1.300E+00,-2.700E+00
4.130E-03,1.300E+00,-2.700E+00
4.146E-03,1.300E+00,-2.700E+00
4.162E-03,1.300E+00,-2.700E+00
4.178E-03,1.300E+00,-2.700E+00
4.194E-03,1.260E+00,-2.700E+00
4.210E-03,1.300E+00,-2.700E+00
4.225E-03,1.300E+00,-2.700E+00
4.241E-03,1.300E+00,-2.700E+00
4.257E-03,1.300E+00,-2.700E+00
4.273E-03,1.260E+00,-2.700E+00
4.289E-03,1.340E+00,-2.700E+00
4.305E-03,1.300E+00,-2.660E+00
4.321E-03,1.300E+00,-2.700E+00
4.337E-03,1.340E+00,-2.700E+00
4.353E-03,1.300E+00,-2.700E+00
4.369E-03,8.200E-01,-2.740E+00
4.385E-03,6.000E-02,-2.700E+00
4.401E-03,-2.000E-02,-2.700E+00
4.417E-03,-2.000E-02,-2.700E+00
4.433E-03,-2.000E-02,-2.700E+00
4.449E-03,-2.000E-02,-2.700E+00
4.465E-03,-2.000E-02,-2.700E+00
4.481E-03,-2.000E-02,-2.660E+00
4.497E-03,-2.000E-02,-2.700E+00
4.513E-03,-2.000E-02,-2.700E+00
4.529E-03,-2.000E-02,-2.700E+00
4.545E-03,-2.000E-02,-2.700E+00
4.561E-03,-2.000E-02,-2.660E+00
4.577E-03,-2.000E-02,-2.700E+00
4.593E-03,-2.000E-02,-2.700E+00
4.609E-03,-2.000E-02,-2.660E+00
4.625E-03,-2.000E-02,-2.700E+00
4.641E-03,-6.000E-02,-2.700E+00
4.657E-03,-2.000E-02,-2.700E+00
4.673E-03,-6.000E-02,-2.660E+00
4.689E-03,-6.000E-02,-2.700E+00
4.705E-03,-2.000E-02,-2.700E+00
4.721E-03,-6.000E-02,-2.700E+00
4.737E-03,-2.000E-02,-2.700E+00
4.753E-03,-6.000E-02,-2.700E+00
4.769E-03,-2.000E-02,-2.700E+00
4.785E-03,-2.000E-02,-2.700E+00
4.801E-03,-6.000E-02,-2.700E+00
4.817E-03,-6.000E-02,-2.700E+00
4.833E-03,-2.000E-02,-2.700E+00
4.849E-03,-2.000E-02,-2.700E+00
4.865E-03,-6.000E-02,-2.700E+00
4.881E-03,-2.000E-02,-2.660E+00
4.897E-03,-2.000E-02,-2.660E+00
4.913E-03,-2.000E-02,-2.700E+00
4.929E-03,-6.000E-02,-2.700E+00
4.945E-03,-2.000E-02,-2.700E+00
4.961E-03,-2.000E-02,-2.700E+00
4.977E-03,-2.000E-02,-2.700E+00
4.993E-03,-6.000E-02,-2.700E+00
5.009E-03,-6.000E-02,-2.660E+00
5.025E-03,-6.000E-02,-2.700E+00
5.041E-03,-2.000E-02,-2.700E+00
5.057E-03,-6.000E-02,-2.700E+00
5.073E-03,-2.000E-02,-2.700E+00
5.089E-03,-2.000E-02,-2.700E+00
5.105E-03,-2.000E-02,-2.700E+00
5.121E-03,-6.000E-02,-2.700E+00
5.137E-03,-6.000E-02,-2.660E+00
5.153E-03,-6.000E-02,-2.700E+00
5.169E-03,-6.000E-02,-2.700E+00
5.185E-03,-2.000E-02,-2.700E+00
5.201E-03,-6.000E-02,-2.700E+00
5.217E-03,-2.000E-02,-2.700E+00
5.233E-03,-6.000E-02,-2.700E+00
5.249E-03,-2.000E-02,-2.700E+00
5.265E-03,-2.000E-02,-2.700E+00
5.281E-03,-6.000E-02,-2.660E+00
5.297E-03,-2.000E-02,-2.700E+00
5.313E-03,-2.000E-02,-2.700E+00
5.329E-03,-2.000E-02,-2.700E+00
5.345E-03,-2.000E-02,-2.660E+00
5.361E-03,-6.000E-02,-2.700E+00
5.377E-03,-6.000E-02,-2.700E+00
5.393E-03,-6.000E-02,-2.700E+00
5.409E-03,-2.000E-02,-2.700E+00
5.425E-03,-6.000E-02,-2.700E+00
5.441E-03,-2.000E-02,-2.700E+00
5.457E-03,-2.000E-02,-2.700E+00
5.473E-03,-2.000E-02,-2.700E+00
5.489E-03,-2.000E-02,-2.700E+00
5.505E-03,-6.000E-02,-2.700E+00
5.521E-03,-2.000E-02,-2.660E+00
5.537E-03,-2.000E-02,-2.660E+00
5.553E-03,-2.000E-02,-2.700E+00
5.569E-03,-2.000E-02,-2.700E+00
5.585E-03,-6.000E-02,-2.660E+00
5.601E-03,-2.000E-02,-2.660E+00
5.617E-03,-6.000E-02,-2.700E+00
5.633E-03,-6.000E-02,-2.700E+00
5.649E-03,-2.000E-02,-2.700E+00
5.665E-03,-6.000E-02,-2.700E+00
5.681E-03,-2.000E-02,-2.700E+00
5.697E-03,-2.000E-02,-2.700E+00
5.713E-03,-6.000E-02,-2.660E+00
5.729E-03,-2.000E-02,-2.700E+00
5.745E-03,-2.000E-02,-2.700E+00
5.761E-03,-2.000E-02,-2.700E+00
5.777E-03,-6.000E-02,-2.700E+00
5.793E-03,-2.000E-02,-2.700E+00
5.809E-03,-6.000E-02,-2.700E+00
5.824E-03,-2.000E-02,-2.660E+00
5.840E-03,-2.000E-02,-2.700E+00
5.856E-03,-2.000E-02,-2.700E+00
5.872E-03,-2.000E-02,-2.700E+00
5.888E-03,-6.000E-02,-2.700E+00
5.904E-03,-6.000E-02,-2.700E+00
5.920E-03,-6.000E-02,-2.700E+00
5.936E-03,-2.000E-02,-2.700E+00
5.952E-03,-2.000E-02,-2.700E+00
5.968E-03,-6.000E-02,-2.700E+00
5.984E-03,-2.000E-02,-2.700E+00
6.000E-03,-6.000E-02,-2.700E+00
6.016E-03,-6.000E-02,-2.660E+00
